1,faramir,4369840.102224691,0.04127485818212729
2,saruman,4252003.739609657,0.040161847398699047
3,йomer,3530256.018592576,0.033344656350201084
4,thйoden,3471337.8372850595,0.032788150958486965
5,elrond,3265124.2027087505,0.030840382087487548
6,denethor,2440269.6644035145,0.02304930660348987
7,isengard,2410810.5737497564,0.022771053907632812
8,smйagol,2263515.120480964,0.02137979042834751
9,treebeard,2130949.212539051,0.020127653296990743
10,rivendell,2086760.5765584134,0.01971027425320515
11,йowyn,1659603.7620789162,0.015675610163277783
12,anduin,1571226.4901176412,0.014840852075706604
13,lуrien,1409201.4915219697,0.013310462248492774
14,rohirrim,1188258.3116187814,0.011223567029564823
15,orthanc,1129340.1303112647,0.010667061637850705
16,isildur,1114610.5849843854,0.010527935289922173
17,shadowfax,1114610.5849843854,0.010527935289922173
18,beregond,1085151.494330627,0.010249682594065114
19,dъnedain,1070421.949003748,0.010110556246136585
20,elendil,1055692.4036768686,0.009971429898208055
21,butterbur,937856.0410618349,0.008858419114779815
22,nъmenor,937856.0410618349,0.008858419114779815
23,fangorn,923126.4957349558,0.008719292766851286
24,ithilien,878937.8597543181,0.008301913723065697
25,nazgыl,878937.8597543181,0.008301913723065697
26,morgul,849478.7691005596,0.008023661027208636
27,wormtongue,849478.7691005596,0.008023661027208636
28,hobbiton,834749.2237736804,0.007884534679280105
29,samwise,820019.6784468013,0.007745408331351576
30,eorl,805290.133119922,0.007606281983423046
31,edoras,790560.5877930429,0.007467155635494517
32,celeborn,731642.406485526,0.006910650243780397
33,mithrandir,731642.406485526,0.006910650243780397
34,osgiliath,716912.8611586468,0.006771523895851866
35,uglъk,702183.3158317676,0.006632397547923337
36,quenya,687453.7705048883,0.0064932711999948056
37,gamgee,672724.2251780091,0.006354144852066277
38,emyn,672724.2251780091,0.006354144852066277
39,barad-dыr,657994.6798511299,0.006215018504137746
40,amroth,643265.1345242508,0.006075892156209217
41,lothlуrien,613806.0438704924,0.005797639460352158
42,haldir,613806.0438704924,0.005797639460352158
43,shagrat,613806.0438704924,0.005797639460352158
44,gandalf's,599076.498543613,0.005658513112423626
45,glorfindel,599076.498543613,0.005658513112423626
46,muil,569617.4078898546,0.005380260416566566
47,umbar,540158.3172360962,0.005102007720709507
48,glуin,525428.7719092171,0.004962881372780978
49,isen,525428.7719092171,0.004962881372780978
50,sindarin,525428.7719092171,0.004962881372780978
51,elessar,510699.22658233775,0.004823755024852446
52,nъmenoreans,510699.22658233775,0.004823755024852446
53,imrahil,495969.68125545856,0.004684628676923917
54,eriador,466510.5906017002,0.004406375981066858
55,thrбin,466510.5906017002,0.004406375981066858
56,weathertop,451781.045274821,0.004267249633138328
57,arathorn,451781.045274821,0.004267249633138328
58,gollum's,437051.4999479417,0.004128123285209797
59,goldberry,437051.4999479417,0.004128123285209797
60,durin's,437051.4999479417,0.004128123285209797
61,hornburg,437051.4999479417,0.004128123285209797
62,pelennor,437051.4999479417,0.004128123285209797
63,cirith,422321.9546210625,0.003988996937281267
64,shelob,422321.9546210625,0.003988996937281267
65,dunharrow,407592.4092941833,0.003849870589352737
66,brandybuck,392862.8639673041,0.0037107442414242076
67,erebor,392862.8639673041,0.0037107442414242076
68,dбin,392862.8639673041,0.0037107442414242076
69,grishnбkh,392862.8639673041,0.0037107442414242076
70,isildur's,378133.3186404249,0.003571617893495678
71,pippin's,378133.3186404249,0.003571617893495678
72,guldur,378133.3186404249,0.003571617893495678
73,entwash,378133.3186404249,0.003571617893495678
74,angmar,363403.7733135456,0.003432491545567147
75,ring-bearer,363403.7733135456,0.003432491545567147
76,imladris,363403.7733135456,0.003432491545567147
77,silverlode,363403.7733135456,0.003432491545567147
78,gorbag,363403.7733135456,0.003432491545567147
79,gil-galad,348674.22798666643,0.003293365197638617
80,rauros,348674.22798666643,0.003293365197638617
81,caradhras,333944.68265978724,0.0031542388497100876
82,ephel,333944.68265978724,0.0031542388497100876
83,arvedui,333944.68265978724,0.0031542388497100876
84,hбma,319215.13733290805,0.003015112501781558
85,dъath,319215.13733290805,0.003015112501781558
86,ungol,319215.13733290805,0.003015112501781558
87,witch-king,319215.13733290805,0.003015112501781558
88,westernesse,304485.59200602886,0.002875986153853028
89,khazad-dыm,304485.59200602886,0.002875986153853028
90,ithil,304485.59200602886,0.002875986153853028
91,lugbъrz,304485.59200602886,0.002875986153853028
92,pelargir,304485.59200602886,0.002875986153853028
93,lъthien,289756.04667914956,0.002736859805924497
94,elbereth,289756.04667914956,0.002736859805924497
95,thrуr,289756.04667914956,0.002736859805924497
96,saruman's,289756.04667914956,0.002736859805924497
