1,gondor,227960.79560161536,0.15972496729202457
2,aragorn,191279.91858447267,0.13402382922421036
3,middle-earth,84028.09779594222,0.05887584808891063
4,frodo's,77234.16661801196,0.05411555396765478
5,tirith,75298.1079161193,0.052759018463296975
6,frodo,74735.40004754953,0.05236474673922673
7,mordor,70918.32744611493,0.0496902438940932
8,gimli,62946.70790152289,0.0441047805355182
9,boromir,61555.244663902056,0.04312982596260361
10,legolas,58553.03144140591,0.04102626948263367
11,gandalf,39978.54044418347,0.028011707223506623
12,gollum,38838.12321693346,0.02721265270257005
13,hobbits,36510.118956623824,0.025581493259770598
14,peregrin,31871.613049189895,0.02233143790532483
15,bilbo's,30296.416800467086,0.021227747384146515
16,bombadil,25028.88099871876,0.017536950545929752
17,entwives,22415.97800807668,0.01570617151387683
18,pippin,20630.883034088594,0.014455411550608024
19,sauron,19849.110138886943,0.013907647845071147
20,halflings,14351.744927747774,0.010055816760589288
21,ents,13400.21994964239,0.009389113103917412
22,meriadoc,12000.595237516014,0.008408440042238072
23,baggins,11540.02613964136,0.00808573374574704
24,rohan,11277.512852412689,0.00790179893315936
25,arnor,10542.74130702736,0.007386967596726921
26,elfstone,7093.300021083703,0.004970052463933773
27,mirkwood,7072.005060041855,0.004955131753787463
28,thorin,6813.110012606906,0.004773732128143581
29,westron,6534.922387648195,0.0045788147995726265
30,west-gate,4215.5343907620945,0.002953692501843984
31,strider,3952.296120416327,0.0027692497163640368
32,drogo,3906.124097410896,0.0027368984304997892
33,edain,3645.446227390973,0.0025542496370842263
34,arwen,2970.301778058894,0.0020811971334624407
35,hobbit,2575.947888127684,0.0018048857527949362
36,dol,2501.6651751783766,0.0017528381896826984
37,minas,2218.604311698766,0.00155450633598999
38,flet,2182.2487228141877,0.0015290331170965986
39,bywater,1944.7405227595602,0.0013626185834694656
40,forlong,1917.089518052639,0.0013432443932243896
41,hoom,1858.863612866481,0.0013024473308309921
42,wilderland,1735.8959237578467,0.0012162877345327887
43,brandywine,1713.042981317807,0.001200275395770202
44,erech,1625.5061872557126,0.0011389411144455686
45,moria,1578.8873539570352,0.0011062767626469523
46,harad,1455.3405759395478,0.00101971141694442
47,ferny,1233.8032164652557,0.0008644871495320891
48,shire,1186.1670831942458,0.0008311100076048979
49,helm's,1103.7230370485224,0.0007733440547387704
50,balin,911.7224493407128,0.00063881527530218
51,galadriel,831.3943375502209,0.0005825318911592817
52,mountain-side,767.7648249399617,0.000537948690817051
53,amon,757.3459059299181,0.0005306484816135099
54,bilbo,753.6609790333564,0.0005280665691119611
55,waybread,678.0133479395596,0.00047506265073955913
56,lobelia,673.1341613284291,0.00047164395797785963
57,durin,567.4931453421933,0.00039762461715845874
58,coomb,536.3308385715316,0.00037579016787715996
59,lune,465.64799018039525,0.00032626491675849187
60,beren,455.92346923496854,0.0003194512504618829
61,halfling,404.6264776084767,0.0002835090601036799
62,cross-roads,404.5793303446431,0.0002834760254972079
63,hill-top,401.09372821422556,0.0002810337735968114
64,merry's,382.1821318368774,0.0002677830121891753
65,ered,290.6007445209118,0.00020361481144660348
66,orcs,274.4661998107895,0.0001923098428913975
67,elvish,257.62123035762625,0.00018050710203922185
68,yess,237.61469870923108,0.00016648915388838584
