1,aragorn,452610.7853160293,0.04618993689748273
2,faramir,360554.3544042945,0.036795373460706576
3,gondor,342654.4928381239,0.03496865279244455
4,saruman,334983.1235954793,0.034185772506046534
5,mordor,286397.7850587304,0.02922753069219246
6,éomer,277447.85427564505,0.028314170358061445
7,théoden,273612.1696543228,0.02792273021486244
8,elrond,214798.33879404777,0.021920648019144343
9,sméagol,195619.91568743638,0.019963447303149313
10,treebeard,184112.86182346952,0.018789126873552293
11,isengard,181555.73874258803,0.018528166778086292
12,denethor,177720.05412126574,0.018136726634887287
13,frodo,167560.30444055054,0.01709990159255254
14,frodos,161098.75409553587,0.016440486014358262
15,gimli,161098.75409553584,0.01644048601435826
16,boromir,154699.89402939175,0.01578746811849737
17,rivendell,152148.82331245052,0.015527125680227244
18,tirith,148313.13869112823,0.015135685537028237
19,éowyn,135527.52328672065,0.01383088505969822
20,legolas,130944.47959042146,0.01336317526134983
21,hobbits,113455.05461490194,0.011578340559656973
22,gollum,108602.3243400648,0.011083108646394627
23,lórien,94613.55399261627,0.00965552353224215
24,orthanc,92056.43091173476,0.009394563436776146
25,anduin,90777.86937129401,0.009264083389043146
26,shadowfax,90777.86937129401,0.009264083389043146
27,beregond,90777.86937129401,0.009264083389043146
28,butterbur,86942.18474997173,0.00887264324584414
29,gandalf,84854.33515892245,0.008659573553316452
30,bilbos,81827.9385882087,0.008350723054912133
31,fangorn,79270.81550732716,0.008089762959446127
32,middleearth,75435.13088600487,0.007698322816247121
33,wormtongue,74156.56934556412,0.007567842768514119
34,hobbiton,70320.88472424184,0.007176402625315113
35,peregrin,65206.6385624788,0.006654482434383106
36,isildur,65206.6385624788,0.006654482434383106
37,uglúk,63928.07702203804,0.006524002386650103
38,rohirrim,62649.51548159727,0.0063935223389171006
39,morgul,62649.51548159727,0.0063935223389171006
40,nazgûl,61370.95394115651,0.0062630422911840984
41,mithrandir,58813.83086027499,0.006002082195718094
42,elendil,57535.26931983423,0.005871602147985092
43,gamgee,56256.707779393466,0.00574112210025209
44,pippin,54989.60028610407,0.005611810963495818
45,haldir,54978.14623895271,0.005610642052519088
46,gandalfs,53699.58469851194,0.005480162004786086
47,shagrat,53699.58469851194,0.005480162004786086
48,lothlórien,52421.023158071184,0.005349681957053084
49,celeborn,51142.461617630426,0.0052192019093200825
50,edoras,51142.461617630426,0.0052192019093200825
51,ithilien,48585.3385367489,0.004958241813854077
52,glóin,47306.77699630814,0.004827761766121075
53,emyn,47306.77699630814,0.004827761766121075
54,glorfindel,46028.21545586738,0.004697281718388073
55,bombadil,44749.65391542662,0.004566801670655072
56,osgiliath,43471.09237498586,0.00443632162292207
57,amroth,43471.09237498586,0.00443632162292207
58,muil,43471.09237498586,0.00443632162292207
59,imrahil,42192.5308345451,0.004305841575189067
60,ents,40594.32890899415,0.0041427415155228155
61,gollums,39635.40775366358,0.0040448814797230635
62,goldberry,39635.40775366358,0.0040448814797230635
63,weathertop,37078.28467278206,0.0037839213842570593
64,halflings,37078.28467278206,0.0037839213842570593
65,eorl,37078.28467278206,0.0037839213842570593
