1,aragorn,140834.25768303705,0.044837562571531465
2,faramir,112190.00188309733,0.03571805831969456
3,gondor,106620.28547755348,0.03394482138183738
4,saruman,104233.26416089183,0.03318486269418431
5,mordor,89115.46248870142,0.02837179100571483
6,éomer,86330.6042859295,0.02748517253678624
7,théoden,85137.09362759868,0.0271051931929597
8,frodo,74156.7955709551,0.023609383229755553
9,elrond,66836.59686652606,0.02127884325428612
10,sméagol,60869.043574871954,0.019378946535153433
11,treebeard,57288.51159987948,0.018239008503673815
12,isengard,56492.837827658936,0.017985688941122794
13,denethor,55299.32716932811,0.017605709597296255
14,boromir,53111.22429572161,0.016909080800280935
15,frodos,50127.44764989455,0.01595913244071459
16,gimli,50127.447649894544,0.01595913244071459
17,rivendell,47342.58944712263,0.015072513971786002
18,tirith,46149.078788791805,0.014692534627959464
19,hobbits,45114.70288490509,0.01436321919664313
20,legolas,44955.568130460975,0.014312555284132925
21,éowyn,42170.709927689066,0.01342593681520434
22,gollum,39684.22938949985,0.012634313182232385
23,gandalf,39060.34881809965,0.01243568761614124
24,lórien,29439.929572160287,0.009372823814387933
25,orthanc,28644.25579993974,0.009119504251836908
26,anduin,28246.418913829468,0.008992844470561397
27,shadowfax,28246.418913829468,0.008992844470561397
28,beregond,28246.418913829468,0.008992844470561397
29,butterbur,27052.908255498645,0.00861286512673486
30,bilbos,25461.56071105755,0.00810622600163281
31,fangorn,24665.886938837,0.007852906439081783
32,pippin,23797.879187323677,0.007576557825389756
33,middleearth,23472.376280506174,0.007472927095255244
34,wormtongue,23074.539394395902,0.007346267313979732
35,hobbiton,21881.02873606508,0.006966287970153195
36,peregrin,20289.681191623986,0.006459648845051145
37,isildur,20289.681191623986,0.006459648845051145
38,uglúk,19891.84430551371,0.006332989063775631
39,rohirrim,19494.007419403435,0.006206329282500119
40,morgul,19494.007419403435,0.006206329282500119
41,nazgûl,19096.17053329316,0.0060796695012246054
42,mithrandir,18300.496761072613,0.0058263499386735805
43,elendil,17902.659874962337,0.005699690157398068
44,gamgee,17504.822988852062,0.005573030376122555
45,haldir,17106.98610274179,0.005446370594847043
46,gandalfs,16709.149216631515,0.00531971081357153
47,shagrat,16709.149216631515,0.00531971081357153
48,lothlórien,16311.312330521241,0.005193051032296017
49,celeborn,15913.475444410966,0.005066391251020505
50,edoras,15913.475444410966,0.005066391251020505
51,ithilien,15117.801672190419,0.00481307168846948
52,glóin,14719.964786080143,0.004686411907193966
53,emyn,14719.964786080143,0.004686411907193966
54,glorfindel,14322.12789996987,0.004559752125918454
55,bombadil,13924.291013859596,0.004433092344642941
56,osgiliath,13526.454127749323,0.00430643256336743
57,amroth,13526.454127749323,0.00430643256336743
58,muil,13526.454127749323,0.00430643256336743
59,imrahil,13128.617241639047,0.004179772782091916
60,sauron,12730.780355528776,0.004053113000816405
61,ents,12631.321134001206,0.004021448055497526
62,gollums,12332.9434694185,0.003926453219540891
63,goldberry,12332.9434694185,0.003926453219540891
64,weathertop,11537.269697197951,0.003673133656989866
65,halflings,11537.269697197951,0.003673133656989866
66,eorl,11537.269697197951,0.003673133656989866
67,baraddûr,11139.432811087678,0.0035464738757143535
68,brandybuck,11139.432811087678,0.0035464738757143535
69,númenor,11139.432811087678,0.0035464738757143535
70,cirith,11139.432811087678,0.0035464738757143535
71,shelob,11139.432811087678,0.0035464738757143535
72,samwise,10741.595924977402,0.0034198140944388406
73,entwash,10343.759038867129,0.003293154313163328
74,grishnákh,10343.759038867129,0.003293154313163328
75,hornburg,10343.759038867129,0.003293154313163328
76,gorbag,10343.759038867129,0.003293154313163328
77,pelennor,9945.922152756855,0.0031664945318878156
78,isildurs,9548.08526664658,0.0030398347506123027
79,isen,9548.08526664658,0.0030398347506123027
80,rauros,9548.08526664658,0.0030398347506123027
81,entwives,9548.08526664658,0.0030398347506123027
82,silverlode,9150.248380536306,0.0029131749693367902
83,arathorn,8752.411494426031,0.0027865151880612773
84,caradhras,8752.411494426031,0.0027865151880612773
85,dunharrow,8752.411494426031,0.0027865151880612773
86,ephel,8752.411494426031,0.0027865151880612773
87,westernesse,8354.574608315757,0.002659855406785765
88,elbereth,8354.574608315757,0.002659855406785765
89,lugbúrz,8354.574608315757,0.002659855406785765
90,háma,8354.574608315757,0.002659855406785765
91,ungol,8354.574608315757,0.002659855406785765
92,strider,8173.7396600838165,0.00260228277893326
93,baggins,7956.737722205483,0.0025331956255102523
94,tooks,7956.737722205483,0.0025331956255102523
95,sarumans,7956.737722205483,0.0025331956255102523
96,lembas,7956.737722205483,0.0025331956255102523
97,sackvillebagginses,7558.900836095209,0.00240653584423474
98,barliman,7558.900836095209,0.00240653584423474
99,rohan,7414.232877509656,0.0023604777419527355
100,andúril,7161.063949984935,0.002279876062959227
101,nimrodel,7161.063949984935,0.002279876062959227
102,elessar,6763.227063874661,0.002153216281683715
103,lotho,6763.227063874661,0.002153216281683715
104,bilbo,6696.920916189615,0.0021321063181377956
105,meriadoc,6365.390177764388,0.0020265565004082024
106,gilgalad,6365.390177764388,0.0020265565004082024
107,gorgoroth,6365.390177764388,0.0020265565004082024
108,dimrill,6365.390177764388,0.0020265565004082024
109,westfold,6365.390177764388,0.0020265565004082024
110,mindolluin,6365.390177764388,0.0020265565004082024
111,bergil,6365.390177764388,0.0020265565004082024
112,dernhelm,6365.390177764388,0.0020265565004082024
113,ringwraiths,5967.553291654112,0.0018998967191326893
114,crickhollow,5967.553291654112,0.0018998967191326893
115,elronds,5967.553291654112,0.0018998967191326893
116,mithril,5967.553291654112,0.0018998967191326893
