didn't,426,0.0018568453737825112,0.0018634681504422455,9,0.0009109740513960212,0.0009151815563290441
no,423,0.001850133549497154,0.0018503451352982862,9,0.0002525935605846389,0.00025077729261325783
'but,417,0.0018286980322471179,0.0018240991050103672,9,0.0006045854651540377,0.0006026510819436355
'you,414,0.0018165125884573616,0.0018109760898664077,9,0.0004814989112964507,0.00048179513442623623
back,409,0.0017928879575453496,0.0017891043979598087,9,0.00037994321844303974,0.00038073717207177905
go,395,0.0017286473392589706,0.0017278636606213311,9,0.00034702303330109735,0.00034460408719544605
came,391,0.0017085326380990602,0.0017103663070960518,9,0.0005706895254242446,0.0005752416760159856
by,387,0.0017013958971952242,0.0016928689535707724,9,0.0006012767847021805,0.0005920263607585487
now,384,0.0016855105160491477,0.0016797459384268129,9,0.00022020308452902119,0.00021808157808281202
victoria,382,0.0016241082285315851,0.0016709972616641732,1,0.00459367176710222,0.004651095760593798
after,374,0.0016302395301952355,0.0016360025546136147,9,0.0005467289252469053,0.0005478267208554111
into,374,0.0016262663812263351,0.0016360025546136147,9,0.0006253921477628784,0.0006275312345064945
must,366,0.0016093171529427447,0.0016010078475630562,9,0.00047653148342972744,0.00046979246940520147
can,363,0.0015891794852069287,0.0015878848324190967,9,0.0003113087159312631,0.0003101353664926097
down,360,0.0015791237143915875,0.0015747618172751371,9,0.000381306769470416,0.0003825770432308827
thought,359,0.0015695972454419478,0.0015703874788938173,9,0.0003285544363069154,0.00033311267483498704
them,358,0.0015651920568284894,0.0015660131405124975,9,0.00024621446363072726,0.000246698760241671
tell,354,0.0015558578382764898,0.001548515786987218,9,0.00034330182837578866,0.00034452362206073073
or,354,0.0015494038310026824,0.001548515786987218,9,0.0002648508519884216,0.0002664680223766768
got,349,0.0015232553972808506,0.0015266440950806191,9,0.00048063045578087117,0.00048205998296800106
room,347,0.0015227531985317047,0.0015178954183179794,9,0.0004611160461683308,0.00046429961813182366
door,346,0.0015179511343442025,0.0015135210799366596,9,0.0006463098274935323,0.000640949727265859
told,343,0.0015076592852634229,0.0015003980647927,9,0.000325812662802918,0.0003264212546810813
inspector,334,0.0014787844939839487,0.0014610290193608217,6,0.0012200206412222535,0.0012175166267995657
'and,333,0.0014582420013820542,0.0014566546809795019,9,0.00039707021908001337,0.0003969699082989062
left,333,0.001463230909147704,0.0014566546809795019,9,0.0003839913044682264,0.00038445562880111043
going,331,0.0014446121055414337,0.0014479060042168622,9,0.0002953240142676916,0.0002952130768004516
want,331,0.0014504049609270664,0.0014479060042168622,9,0.0005511806480348073,0.0005552418987121233
boynton,326,0.0014749062348720315,0.001426034312310263,1,0.004171664801169329,0.00411045353038135
has,325,0.0014247972497174314,0.0014216599739289432,9,0.00043185134940975257,0.00043229796127775737
come,320,0.0013992799827152239,0.0013997882820223442,9,0.0005484866425797567,0.0005485097749309165
some,317,0.001390252761886935,0.0013866652668783847,9,0.000523836018288652,0.0005289618981348319
dr,313,0.001384579349250501,0.0013691679133531053,7,0.0018851489774818955,0.0018614250129396679
time,311,0.001359264810883443,0.0013604192365904656,9,0.00035125280619601823,0.00035165754097825634
'yes,306,0.0013343549431588473,0.0013385475446838666,9,0.00032082434101332597,0.00031642749947574894
it's,297,0.0012951609145057804,0.001299178499251988,9,0.0002821992049581104,0.0002793483399395893
something,290,0.0012702710478947358,0.0012685581305827494,9,0.0003555876442359704,0.0003527061884747874
why,287,0.0012560159527923694,0.0012554351154387899,9,0.00030535160216035244,0.00030860028394698064
here,286,0.0012490420868592692,0.00125106077705747,9,0.0004446708755121518,0.0004442127346077112
two,284,0.0012390197699783088,0.0012423121002948304,9,0.0003327227373251175,0.00033537501225867005
people,282,0.0012335324480439319,0.0012335634235321907,9,0.000427643625232097,0.0004249676069669658
say,281,0.001230590134231172,0.0012291890851508708,9,0.00016663989910034555,0.00016800838149824758
i'm,272,0.001184954484672944,0.0011898200397189925,9,0.00029786400608870507,0.0002991260099035047
saw,271,0.0011869341323843194,0.0011854457013376726,9,0.00025271614540859445,0.00025403696987714216
more,271,0.0011804702531026544,0.0011854457013376726,9,0.0003384243693048127,0.00033785539205584734
woman,270,0.001177513977016889,0.0011810713629563528,9,0.0006845023325596506,0.0006838404524487785
us,269,0.0011800562611495792,0.001176697024575033,9,0.0005328332407559079,0.0005327874144821031
young,268,0.0011699861349114518,0.0011723226861937131,9,0.0005081846558115236,0.0005121955108892192
get,268,0.0011655141437232172,0.0011723226861937131,9,0.00045551872472706593,0.00045788732507979503
'it,267,0.00117541190905415,0.0011679483478123933,9,0.0002907903750898691,0.00029100932620966394
good,266,0.0011650752096240382,0.0011635740094310734,9,0.000259089972714243,0.00025761332597685295
only,265,0.0011560461373747789,0.0011591996710497538,9,0.0002605506755866208,0.0002628104285725561
you',264,0.0011532290919211163,0.001154825332668434,9,0.00015821165260728625,0.00015894952269484232
other,257,0.0011175959031944256,0.001124204963999195,9,0.00034081026114367964,0.0003405662524896316
any,257,0.0011221251038963874,0.001124204963999195,9,0.00020680710431668597,0.00020765729704286717
before,253,0.0011075229591061162,0.0011067076104739157,9,0.00027071202318547567,0.00026845062392271074
face,252,0.0011015408797308373,0.001102333272092596,9,0.0005039012310526439,0.0004983540893636361
really,252,0.0011036844568866734,0.001102333272092596,9,0.00038142606033242783,0.00038171847041870434
never,252,0.0010993422455516154,0.001102333272092596,9,0.00034613203525160955,0.00034908475986374587
found,244,0.0010639848014450495,0.0010673385650420374,9,0.0003149217136598077,0.00031410251817393667
little,244,0.0010682157161209752,0.0010673385650420374,9,0.0005336006963570485,0.0005251040285686774
much,240,0.0010466740267069223,0.001049841211516758,9,0.00027722596107250216,0.0002776481249499597
money,239,0.0010423174083996995,0.0010454668731354382,9,0.0004992602110119871,0.0004976274223231368
too,238,0.0010407395532030718,0.0010410925347541183,9,0.00021184715067244737,0.00021046245025298208
old,233,0.0010142115262027033,0.0010192208428475194,9,0.0004932557779652112,0.0004936758577407972
house,232,0.0010122910160237464,0.0010148465044661995,9,0.0008242064134726678,0.0008294057143955175
'no,230,0.0010050837521925783,0.0010060978277035598,9,0.0002542311209294276,0.00025598011877594454
it',227,0.0009868243323506323,0.0009929748125596003,9,0.00029404276747745903,0.0002939888118251045
how,227,0.0009850692127188606,0.0009929748125596003,9,0.00040889031610494064,0.00041000284887791156
anything,223,0.000976947842957955,0.0009754774590343211,9,0.0002493382984009357,0.00024770749449806625
'i'm,222,0.0009672450373950861,0.0009711031206530012,9,0.0003200216313347925,0.00032112295420340305
'what,221,0.0009648951431291753,0.0009667287822716814,9,0.00019884396720729115,0.00019991881287621975
lady,219,0.0009687245606202577,0.0009579801055090418,9,0.0013907494515622938,0.0013704040138480648
girl,216,0.0009411793099089135,0.0009448570903650823,9,0.00045411278990807683,0.00045792450545968893
race,213,0.000901108946353011,0.0009317340752211228,3,0.0016764545449861061,0.001696363339404006
heard,210,0.0009223102674125272,0.0009186110600771634,9,0.00036613376882877797,0.0003671165292717932
head,209,0.0009152469538077951,0.0009142367216958435,9,0.0002486737803558104,0.0002493756357121797
look,209,0.0009146310440280357,0.0009142367216958435,9,0.00024332166421040622,0.00024104021071287308
right,208,0.0009054932120448185,0.0009098623833145237,9,0.0002220539136540928,0.00022282351254223603
'oh,208,0.000904984921684429,0.0009098623833145237,9,0.0003880808297437188,0.00038764461313520155
because,207,0.0009037300030407843,0.0009054880449332038,9,0.00025539272957639285,0.0002567916526974704
someone,207,0.0009062718869211491,0.0009054880449332038,9,0.00038176819675133077,0.00037774272358249836
always,204,0.0008902295945905096,0.0008923650297892444,9,0.00024120319156616148,0.00024230128918990143
chapter,198,0.0008711168332730666,0.0008661189995013254,9,0.0003056385415912761,0.00030786697095619555
where,197,0.0008645516952057095,0.0008617446611200056,9,0.00019796608004688142,0.0001998830088757652
am,194,0.0008544995531439467,0.0008486216459760461,9,0.00042511980382578204,0.0004257892259580985
knew,193,0.0008424984834593558,0.0008442473075947263,9,0.0003398142069363746,0.00034398582004542555
again,192,0.0008399195008192366,0.0008398729692134064,9,0.00022953587807224022,0.00023012598682072536
me',192,0.0008439947881453872,0.0008398729692134064,9,0.00024329296679030785,0.00024167741750157873
wanted,191,0.000831112929533016,0.0008354986308320866,9,0.00030573615365619695,0.0003080204317294022
looking,190,0.0008311328146018136,0.0008311242924507669,9,0.0003035775154408748,0.00030331959157437616
murder,189,0.0008251959100568979,0.000826749954069447,8,0.0006746600503476912,0.0006772777506075629
'the,187,0.0008228973487339482,0.0008180012773068073,9,0.00026037896179420094,0.0002567353119163672
last,187,0.0008171353497508033,0.0008180012773068073,9,0.0003323101459888391,0.00033438984366132113
things,187,0.0008188399649904844,0.0008180012773068073,9,0.00020915047716071747,0.00020624455597112546
well,186,0.000811503233710651,0.0008136269389254875,9,0.000283715550529992,0.00028615183337704663
police,185,0.0008087063426748556,0.0008092526005441677,8,0.0006180116651767123,0.0006205065760038865
next,184,0.0008049758230094055,0.0008048782621628478,9,0.0002407665069192372,0.0002375856503076423
made,184,0.0008039281651099331,0.0008048782621628478,9,0.00020306684985963266,0.00020169330145025475
family,184,0.0008044340186607144,0.0008048782621628478,9,0.0008885870042389434,0.0008847744159461585
took,183,0.0008049051240238118,0.0008005039237815281,9,0.0003804985913570977,0.0003788955826443253
away,181,0.0007957996520465369,0.0007917552470188884,9,0.000264428876941633,0.00026169271148788234
'it's,179,0.0007830113692856019,0.0007830065702562487,9,0.0003299500707035901,0.0003293505163770266
can't,177,0.0007725800954622169,0.000774257893493609,9,0.0002528884001103049,0.0002528074190815475
first,176,0.0007660811210250054,0.0007698835551122892,9,0.0002285887162201308,0.00022617618520342738
their,175,0.0007654311930279061,0.0007655092167309695,9,0.0002877265286162692,0.000288329084195905
father,175,0.0007526596653152842,0.0007655092167309695,8,0.0015599098814060627,0.001570523177635604
ackroyd,174,0.0008068667139657499,0.0007611348783496496,1,0.0022821636998355526,0.0022243837979467455
find,173,0.0007591159035654617,0.0007567605399683298,9,0.00015951295438100665,0.00015849479437916013
day,172,0.0007467299961614375,0.00075238620158701,9,0.00029983965768398316,0.00029996877092665304
which,172,0.0007522638146633083,0.00075238620158701,9,0.00031815378864893885,0.00031445755455208316
put,170,0.00074354163601617,0.0007436375248243703,9,0.00022142198899973597,0.0002225297956730604
sure,170,0.0007457806778696728,0.0007436375248243703,9,0.00020366389680038908,0.00020165187069621734
'so,169,0.0007455909921089481,0.0007392631864430504,9,0.00039249995780987166,0.00039101092769681386
i've,168,0.0007312656884923383,0.0007348888480617307,9,0.00025750058386959777,0.00025659830759810955
way,167,0.0007308253719480566,0.0007305145096804109,9,0.000355469944577568,0.00035223129654300944
mother,167,0.0007421522842455325,0.0007305145096804109,8,0.0009315301335042193,0.0009197013769668359
monsieur,167,0.0007422920445426244,0.0007305145096804109,5,0.0008270336186940707,0.0008257314231805096
that's,166,0.0007242465936206287,0.000726140171299091,9,0.00028673748298190167,0.0002873228822569325
sophia,166,0.000713490559144499,0.000726140171299091,1,0.002018056050734627,0.0020336095650746147
wasn't,165,0.0007176057004456451,0.0007217658329177712,9,0.00028326094517543534,0.00028574617056006414
sarah,164,0.0007419773696902245,0.0007173914945364513,1,0.0020986289183796626,0.0020678355183513545
might,162,0.0007089462233692482,0.0007086428177738117,9,0.00039873388430796054,0.00039463746184584605
raymond,162,0.0007388210904237367,0.0007086428177738117,3,0.0014586896620205647,0.0014386058705302574
still,162,0.0007135387185753082,0.0007086428177738117,9,0.0001961022915728063,0.00019539768907527908
sat,161,0.0007072746336082638,0.0007042684793924919,9,0.0002440297411128595,0.00024049569125701413
george,161,0.0006823637740068554,0.0007042684793924919,5,0.0018204753512147652,0.001846400272424387
nothing,160,0.000703305560414352,0.0006998941410111721,9,0.0001729957268402936,0.00017286371751194725
over,160,0.000697867935147322,0.0006998941410111721,9,0.00022014712075641576,0.00022025184323702199
lucy,158,0.0006824317028398661,0.0006911454642485324,1,0.001930208339099009,0.001940941558095777
quickly,157,0.0006871752100889682,0.0006867711258672126,9,0.0002323676439765962,0.00023022907848059678
our,157,0.0006855626880391038,0.0006867711258672126,9,0.00026342852823492885,0.00026577203319724135
turned,156,0.0006806997088623268,0.0006823967874858927,9,0.00023685194693859665,0.00023818649712527406
eyes,155,0.0006746198845252643,0.0006780224491045729,9,0.0001731723736895166,0.000172091922234469
letter,155,0.0006739405978451097,0.0006780224491045729,8,0.0005812138836057478,0.0005819745634451663
killed,154,0.0006767903469354505,0.0006736481107232532,9,0.0002525793291487853,0.0002494400680049443
course,154,0.0006661352606101099,0.0006736481107232532,9,0.0003151247169443179,0.00031370595511051586
love,154,0.0006665796955820839,0.0006736481107232532,9,0.000562567651578048,0.0005679117866446282
'that,153,0.0006761961447188521,0.0006692737723419333,9,0.00024014324934139685,0.00023735807621009942
perhaps,152,0.000662444190926894,0.0006648994339606135,9,0.0002227660325023488,0.00022070063151162375
suddenly,150,0.000653463840029941,0.0006561507571979738,9,0.00017281082146030038,0.00017081734146889073
'she,150,0.0006589460457801786,0.0006561507571979738,9,0.0003332369724472802,0.0003296943943024931
everything,150,0.0006533776870907493,0.0006561507571979738,9,0.0002502734000895072,0.0002510014942697366
'he,148,0.0006453942223409698,0.0006474020804353341,9,0.00020248079316823622,0.0002004876740251565
'well,148,0.0006441476554626697,0.0006474020804353341,9,0.00032140885709456104,0.00032134514189484446
night,148,0.000649163328559773,0.0006474020804353341,9,0.0004308048045982158,0.00043276534818213237
small,148,0.0006443262664726141,0.0006474020804353341,9,0.00027449183330381584,0.00027475964372507993
dead,147,0.0006476488326782496,0.0006430277420540144,9,0.00040145187860829635,0.0003970896393923652
table,147,0.000643205704749134,0.0006430277420540144,9,0.0006247110639750539,0.0006282367090859247
three,146,0.0006397115965021694,0.0006386534036726945,9,0.00012498575932429453,0.00012499285905950377
'we,144,0.0006317091871142306,0.0006299047269100549,9,0.00022503468552475584,0.00022590494328758115
should,144,0.0006303549279323534,0.0006299047269100549,9,0.00023980904285704127,0.00024132913518944995
her',144,0.0006295799007694036,0.0006299047269100549,9,0.0002508604656449485,0.00025014638464290783
quite,143,0.0006228588660761007,0.000625530388528735,9,0.00024199147091347642,0.00024219670286164974
help,143,0.0006228856374450555,0.000625530388528735,9,0.00014597978726545302,0.00014482392324264502
believe,143,0.0006269484839455379,0.000625530388528735,9,0.00012722773773814875,0.00012588127946688542
sitting,142,0.0006207341106472529,0.0006211560501474152,9,0.00033877376570233753,0.0003368655129857879
make,142,0.0006194925514223192,0.0006211560501474152,9,0.000148777059619934,0.00015013031510522924
voice,141,0.000617827098576363,0.0006167817117660953,9,0.00021631753221333872,0.0002165138455014319
smiled,140,0.0006091976468898866,0.0006124073733847756,9,0.00021823981191403664,0.00021837610519530445
'do,140,0.0006114538116733556,0.0006124073733847756,9,0.0002227704239616969,0.0002230433688117154
through,139,0.0006045455923450707,0.0006080330350034558,9,0.0003620811081673168,0.0003626801197312734
she's,139,0.0006079840339667871,0.0006080330350034558,9,0.00028939032200701116,0.0002879724283888746
take,138,0.0006063334814725149,0.0006036586966221359,9,0.0002314667667599591,0.00022734483526289586
josephine,138,0.0005931427539875955,0.0006036586966221359,1,0.0016776610542251719,0.0016905910842186555
walked,136,0.0005974309235839778,0.0005949100198594962,9,0.00034061336957315086,0.00033647313589125404
seen,136,0.0005959917591347409,0.0005949100198594962,9,0.0001609572870568519,0.00015844730202535477
gerard,136,0.0006152983065723812,0.0005949100198594962,1,0.0017403264201197202,0.0017147904298523424
he's,135,0.0005835741809398455,0.0005905356814781764,9,0.00026496252956701057,0.0002638381360386265
that',134,0.000590995565075201,0.0005861613430968566,9,0.0002689938367018823,0.0002653941838940109
iris,134,0.0005673254415824147,0.0005861613430968566,1,0.0016046386675303114,0.0016276710555752896
ask,133,0.000586314694531511,0.0005817870047155367,9,0.00022569358547346472,0.00022556616748301377
taverner,133,0.0005716520744952914,0.0005817870047155367,1,0.001616876233419912,0.0016293377840658058
roger,133,0.0005798326114420878,0.0005817870047155367,3,0.0013094886893448296,0.0013193013945017712
you're,132,0.0005730275800919261,0.000577412666334217,9,0.0001765935701604837,0.0001765091172439007
leave,132,0.0005822949476087048,0.000577412666334217,9,0.0003821577381273956,0.0003789253534759073
yes,131,0.0005727502659186537,0.0005730383279528972,9,0.0002639238889084164,0.0002662102203417918
morning,130,0.000572210785999503,0.0005686639895715773,9,0.00023711748980495854,0.00023449379910897995
talk,130,0.0005713674940365452,0.0005686639895715773,9,0.00027532020077245315,0.0002736486246378965
than,130,0.0005674727197171505,0.0005686639895715773,9,0.0001977488037633342,0.00019794753126474394
soon,129,0.0005627731754289259,0.0005642896511902575,9,0.0001577382889269093,0.00015814474448525454
friend,129,0.0005649181219017727,0.0005642896511902575,9,0.00020008409232114772,0.00020118682697580504
mademoiselle,129,0.0005748461541610863,0.0005642896511902575,6,0.0007328043826133606,0.0007279949476277068
idea,128,0.0005569545140186692,0.0005599153128089376,9,0.0002185346994953532,0.00021706626726756168
edward,128,0.0005442038043247196,0.0005599153128089376,1,0.001539240801542105,0.0015584823490994925
marple,127,0.0005485368750674873,0.0005555409744276178,1,0.0015514965763643931,0.001560123910621289
colonel,127,0.0005612715360675464,0.0005555409744276178,6,0.000550246970188219,0.0005495688458255288
linnet,127,0.0005368707621028425,0.0005555409744276178,1,0.0015184998260148385,0.0015413168339490785
bulstrode,126,0.0005771291944925385,0.000551166636046298,1,0.0016323678681856156,0.0015997076450221979
opened,125,0.0005453355340110812,0.0005467922976649782,9,0.0002259313933877439,0.00022657963643426857
death,125,0.0005490698416424219,0.0005467922976649782,9,0.00032011915290576054,0.00031977305990579097
rosemary,125,0.0005292214940134464,0.0005467922976649782,1,0.0014968644286663354,0.001518349865275457
anyone,124,0.0005474449760669546,0.0005424179592836584,9,0.00028726344361803543,0.0002850276929616424
doyle,123,0.0005199614467610206,0.0005380436209023385,1,0.0014706730598411427,0.001492771421856194
same,122,0.0005316477342746221,0.0005336692825210187,9,0.0003052040983976077,0.0003055991424940117
de,122,0.0005201724894754038,0.0005336692825210187,5,0.0009407137880027237,0.0009505084011251004
moment,121,0.000527011950786726,0.0005292949441396989,9,0.00016539625247380586,0.0001663004678191371
simon,121,0.0005115067890901098,0.0005292949441396989,1,0.0014467596767542951,0.0014684987158097517
london,120,0.0005198663760694988,0.000524920605758379,9,0.00032395053156132776,0.0003232357455841196
sir,120,0.0005188744368524531,0.000524920605758379,9,0.0006339375820565291,0.0006373061349831074
rather,120,0.0005194599440256336,0.000524920605758379,9,0.000245554831976127,0.00024439843625306124
strange,119,0.0005227280545722198,0.0005205462673770592,9,0.0002791210918023692,0.0002807871221191864
even,119,0.0005201148831111829,0.0005205462673770592,9,0.00012184787223808733,0.00012283381757447961
new,119,0.0005228234417911066,0.0005205462673770592,9,0.0004263762296470845,0.0004194197187412437
may,118,0.0005176338694805017,0.0005161719289957394,9,0.00016819588343446477,0.0001691072073000177
shook,118,0.0005153559916373115,0.0005161719289957394,9,0.0001416853435108596,0.00014281530573354934
until,118,0.0005158566628063855,0.0005161719289957394,9,9.209831444122272e-05,9.218327349927879e-05
kelsey,118,0.0005390555716057162,0.0005161719289957394,2,0.0014436352745872858,0.0014148231943103722
lot,117,0.0005087687290403657,0.0005117975906144196,9,0.00022990799998921956,0.00022839483083011297
murderer,117,0.0005126084089223596,0.0005117975906144196,8,0.0004159073844213867,0.00041565914944006
later,116,0.0005080386329444915,0.0005074232522330998,9,0.00017793143858191472,0.00017824129873038336
hand,116,0.0005087134972803181,0.0005074232522330998,9,0.00023492061941830328,0.00023071536748246098
seemed,116,0.0005025496382667771,0.0005074232522330998,9,0.0001997417906598745,0.0001961160564869069
few,116,0.0005098839353898944,0.0005074232522330998,9,0.00020536453522806142,0.00020723165353400452
wife,116,0.0005012760991560933,0.0005074232522330998,9,0.0003726232345418889,0.0003738522025484164
name,115,0.0005031816737336106,0.0005030489138517799,9,0.0002682004261396469,0.0002699364031005213
'yes',115,0.0005039529011322442,0.0005030489138517799,9,0.00018333991348264418,0.00018092495237806273
remember,114,0.0004980572314302231,0.0004986745754704601,9,0.00020848819014384197,0.00020855515718071853
met,114,0.000495819787028693,0.0004986745754704601,9,0.0002273300596216312,0.00022984846701060594
place,114,0.0004981429526090938,0.0004986745754704601,9,0.00020977490902477698,0.00021058350876940567
another,113,0.0004906535929442262,0.0004943002370891402,9,0.00017173883420121977,0.00017192805872119827
ralph,113,0.0005239996475754582,0.0004943002370891402,1,0.0014820948165598705,0.0014445710871723116
own,112,0.0004902555020776376,0.0004899258987078204,9,0.0001237759769656799,0.0001242839202174447
doctor,112,0.000493974189659693,0.0004899258987078204,9,0.00029592777854674246,0.0002960888506859472
crackenthorpe,111,0.00047942986718496925,0.0004855515603265006,1,0.0013560324407594303,0.0013635728667634889
coming,111,0.00048263680416396506,0.0004855515603265006,9,0.0003091532614314432,0.00031201366879519065
most,110,0.0004782860819697487,0.00048117722194518077,9,0.0002185334980815291,0.00022020733210387336
doesn't,110,0.00048039024017592843,0.00048117722194518077,9,0.00021009449950954115,0.00021044084952517855
being,110,0.00048438821238719977,0.00048117722194518077,9,0.00017909037843596377,0.00017589516412727847
person,110,0.0004819065528668821,0.00048117722194518077,9,0.00020120011233745603,0.00020133353984061776
round,109,0.00047693773957381894,0.000476802883563861,9,0.00012255182501568892,0.00012063403050890303
